,id,is_location_exact,room_type,bed_type,has_availability,binTempo,FAIXA_RATING,accommodates,price_per_accommodates,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,reviews_per_month,availability_30,availability_60,availability_90,availability_365,mean_availability,review_per_year,price
2739,3543791,1,0,0,1,2,0,3,38.33,200.0,10.0,2,30.0,1,1125,6,97.0,1.41,0,0,11,259,67.0,6.0,115.0
2740,3552006,1,0,0,1,2,0,2,74.5,200.0,75.0,1,0.0,1,1125,28,98.0,1.56,0,26,56,331,103.0,28.0,149.0
2741,7149703,0,1,0,1,0,0,2,29.5,100.0,35.0,1,0.0,1,1125,24,93.0,4.62,25,44,44,138,62.0,22.0,59.0
2742,4526943,1,0,0,1,2,1,2,77.5,1.0,100.0,1,0.0,3,1125,4,70.0,0.94,30,60,90,365,136.0,4.0,155.0
2743,7557951,1,0,0,1,0,0,3,33.33,200.0,20.0,3,20.0,1,1125,3,100.0,0.7,0,4,4,140,37.0,22.0,100.0
2744,4808173,1,0,0,1,2,0,3,58.33,200.0,50.0,1,0.0,1,1125,3,100.0,0.24,27,57,87,362,133.0,3.0,175.0
2745,4404126,1,1,0,1,0,0,1,70.0,200.0,50.0,1,0.0,1,1125,22,98.0,5.12,14,25,25,25,22.0,22.0,70.0
2746,7902137,1,1,0,1,0,0,5,16.8,200.0,20.0,2,27.0,1,1125,38,97.0,8.09,6,21,37,300,91.0,22.0,84.0
2747,8453633,1,0,0,1,0,0,4,43.75,200.0,40.0,1,0.0,2,1125,1,100.0,0.86,8,26,56,331,105.0,22.0,175.0
2748,2004931,1,0,0,1,2,0,3,55.67,300.0,60.0,2,20.0,2,1125,48,96.0,1.96,27,57,87,268,109.0,48.0,167.0
2749,7179783,0,1,0,1,0,0,2,49.5,200.0,50.0,1,0.0,1,1125,1,100.0,1.0,30,60,90,179,89.0,22.0,99.0
2750,7241235,1,0,0,1,0,0,2,50.0,200.0,50.0,2,0.0,1,5,12,100.0,2.05,0,16,45,45,26.0,22.0,100.0
2751,6249458,1,0,0,1,0,0,5,51.8,150.0,80.0,1,0.0,2,1125,13,98.0,1.6,29,59,89,363,135.0,22.0,259.0
2752,1537246,1,0,0,1,1,0,2,69.5,450.0,60.0,2,15.0,3,1125,55,97.0,1.91,0,0,0,266,66.0,27.5,139.0
2753,841140,1,0,0,1,2,0,4,46.25,500.0,50.0,1,0.0,4,21,13,98.0,0.36,27,57,87,176,86.0,13.0,185.0
2754,1961950,1,0,0,1,2,0,3,33.0,200.0,50.0,2,20.0,1,27,17,98.0,1.3,5,5,5,6,5.0,17.0,99.0
2755,8735996,1,0,0,1,0,0,2,45.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,65,16.0,22.0,90.0
2756,1220471,1,0,0,1,0,0,3,83.33,500.0,100.0,3,20.0,3,14,4,100.0,0.13,9,9,9,11,9.0,22.0,250.0
2757,7369,1,0,0,1,1,0,2,42.5,200.0,50.0,1,0.0,1,1125,40,94.0,0.5,3,24,53,53,33.0,13.33,85.0
2758,9137899,1,0,0,1,0,0,3,33.33,200.0,25.0,2,25.0,3,1125,2,100.0,1.25,2,6,6,48,15.0,22.0,100.0
2759,4831200,1,0,0,1,0,0,2,40.0,300.0,45.0,1,0.0,1,10,4,100.0,0.33,0,0,0,275,68.0,22.0,80.0
2760,1562643,1,0,0,1,1,0,8,32.5,500.0,150.0,6,25.0,1,1125,23,90.0,1.76,19,42,67,305,108.0,11.5,260.0
2761,7871807,1,1,0,1,0,0,1,125.0,200.0,50.0,1,0.0,1,1125,2,100.0,0.44,0,0,0,117,29.0,22.0,125.0
2762,8116395,1,0,0,1,0,0,2,59.5,200.0,50.0,1,0.0,1,2,17,91.0,4.18,8,16,46,321,97.0,22.0,119.0
2763,872152,1,0,0,1,2,0,4,45.5,2.0,300.0,4,20.0,3,1125,10,100.0,0.46,0,2,5,280,71.0,10.0,182.0
2764,719233,1,0,0,1,1,2,3,23.0,100.0,72.0,2,0.0,2,30,255,85.0,6.43,20,20,20,40,25.0,85.0,69.0
2765,6216116,1,0,0,1,0,2,4,22.5,200.0,50.0,1,0.0,2,1125,9,84.0,1.17,3,3,3,226,58.0,22.0,90.0
2766,9386509,1,0,0,1,0,0,2,34.5,95.0,25.0,1,0.0,1,1125,4,90.0,4.0,16,37,67,342,115.0,22.0,69.0
2767,1686958,1,0,0,1,0,0,3,43.33,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,184,46.0,22.0,130.0
2768,8106277,1,0,0,1,0,0,6,22.5,200.0,45.0,4,50.0,1,1125,1,100.0,0.45,30,60,90,365,136.0,22.0,135.0
2769,5422881,1,1,0,1,0,0,2,41.0,200.0,25.0,1,0.0,14,1125,0,94.53926206244087,2.078918834221247,0,29,32,126,46.0,22.0,82.0
2770,6812054,1,0,0,1,0,0,2,106.0,200.0,50.0,1,0.0,2,1125,4,95.0,0.64,30,60,90,365,136.0,22.0,212.0
2771,5067177,1,1,0,1,2,0,1,47.0,200.0,50.0,1,0.0,2,30,14,94.0,2.96,23,53,83,357,129.0,14.0,47.0
2772,6689259,1,0,0,1,0,0,4,25.0,200.0,45.0,4,50.0,1,1125,0,94.53926206244087,2.078918834221247,17,47,70,305,109.0,22.0,100.0
2773,4231670,1,0,0,1,0,1,3,33.33,100.0,50.0,1,0.0,3,1125,4,80.0,0.28,25,55,85,360,131.0,22.0,100.0
2774,6951415,1,0,0,1,0,0,4,23.75,500.0,50.0,2,25.0,2,1125,16,95.0,2.54,0,9,9,57,18.0,22.0,95.0
2775,7666155,1,0,0,1,0,0,2,119.5,500.0,75.0,0,0.0,2,1125,2,100.0,0.4,0,0,0,129,32.0,22.0,239.0
2776,8934054,1,1,0,1,0,1,3,25.0,95.0,40.0,2,25.0,1,1125,4,60.0,1.9,22,52,82,357,128.0,22.0,75.0
2777,7601766,1,1,1,1,0,1,3,25.0,200.0,5.0,1,15.0,1,1125,5,73.0,0.94,30,60,90,365,136.0,22.0,75.0
2778,6954984,1,0,0,1,0,0,3,32.0,200.0,60.0,2,10.0,1,1125,3,100.0,2.57,10,22,30,128,47.0,22.0,96.0
2779,8339428,0,0,0,1,0,0,2,45.0,200.0,60.0,1,0.0,1,1125,14,99.0,5.19,0,0,0,0,0.0,22.0,90.0
2780,5160893,1,1,0,1,0,0,2,40.0,200.0,50.0,1,0.0,1,3,105,95.0,9.38,21,51,81,356,127.0,22.0,80.0
2781,7616507,1,0,0,1,2,0,6,33.33,200.0,25.0,1,0.0,1,30,17,96.0,3.38,22,52,54,187,78.0,17.0,200.0
2782,23192,1,0,0,1,1,0,5,23.8,300.0,80.0,2,10.0,3,730,7,100.0,0.22,26,56,79,340,125.0,3.5,119.0
2783,9494415,1,0,0,1,0,0,2,34.5,95.0,25.0,1,0.0,1,1125,7,100.0,7.0,6,6,23,270,76.0,22.0,69.0
2784,8241019,0,0,0,1,0,0,2,42.5,200.0,50.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,0,0,0,0,0.0,22.0,85.0
2785,4652918,1,1,0,1,0,0,1,69.0,350.0,28.0,1,18.0,4,1125,1,100.0,0.14,0,0,0,247,61.0,22.0,69.0
2786,7618526,1,1,0,1,0,0,2,42.5,100.0,35.0,1,25.0,2,1125,2,100.0,0.44,17,17,17,150,50.0,22.0,85.0
2787,5930806,1,0,0,1,0,0,2,50.0,200.0,50.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,27,57,81,356,130.0,22.0,100.0
2788,9407989,1,1,0,1,0,0,2,75.0,200.0,15.0,1,10.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,28,7.0,22.0,150.0
2789,6823597,1,0,0,1,0,0,2,70.0,150.0,30.0,1,0.0,2,1125,23,98.0,3.47,30,60,90,365,136.0,22.0,140.0
2790,5537446,1,0,0,1,0,0,3,50.0,200.0,50.0,1,10.0,1,1125,14,81.0,1.49,8,8,12,283,77.0,22.0,150.0
2791,9436832,1,0,0,1,0,0,2,50.0,200.0,50.0,1,0.0,2,13,10,100.0,7.32,21,47,74,74,54.0,22.0,100.0
2792,9133711,1,0,0,1,0,0,10,55.0,300.0,175.0,5,20.0,1,1125,0,94.53926206244087,2.078918834221247,21,51,81,351,126.0,22.0,550.0
2793,10157690,0,0,0,1,0,0,2,34.5,200.0,40.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,20,47,76,76,54.0,22.0,69.0
2794,1122236,0,0,0,1,1,0,4,29.75,200.0,88.0,1,0.0,2,1125,45,95.0,1.39,29,59,89,364,135.0,22.5,119.0
2795,4906490,0,0,0,1,0,0,8,43.75,200.0,85.0,1,0.0,2,10,2,100.0,0.2,0,0,0,2,0.0,22.0,350.0
2796,7773668,0,1,0,1,0,0,2,34.5,150.0,35.0,1,0.0,1,14,18,100.0,3.78,23,50,66,341,120.0,22.0,69.0
2797,458197,1,1,0,1,1,2,2,24.0,250.0,39.0,1,10.0,2,14,7,83.0,0.16,0,0,0,2,0.0,3.5,48.0
2798,458193,1,1,0,1,1,0,4,17.25,250.0,42.0,1,28.0,2,14,6,96.0,0.14,0,0,0,2,0.0,3.0,69.0
2799,458186,1,1,0,1,1,0,2,30.5,250.0,39.0,2,15.0,2,14,14,95.0,0.32,0,0,0,2,0.0,4.67,61.0
2800,458183,1,1,0,1,2,0,2,26.0,250.0,39.0,1,9.0,2,21,9,91.0,0.26,0,0,0,2,0.0,9.0,52.0
2801,941467,1,1,0,1,1,0,2,47.5,200.0,20.0,1,10.0,2,365,109,99.0,3.33,10,10,10,29,14.0,54.5,95.0
2802,1039766,1,1,0,1,1,2,1,60.0,100.0,25.0,1,20.0,1,21,147,89.0,4.8,22,47,77,352,124.0,73.5,60.0
2803,5078876,1,0,0,1,2,0,5,45.0,200.0,100.0,4,25.0,2,30,13,98.0,3.94,18,28,28,28,25.0,13.0,225.0
2804,5242712,1,0,0,1,0,2,2,30.0,200.0,71.0,2,55.0,2,1125,30,87.0,2.85,30,60,90,251,107.0,22.0,60.0
2805,1539476,1,1,0,1,1,0,1,75.0,200.0,50.0,1,0.0,4,1125,47,97.0,1.65,30,60,90,365,136.0,23.5,75.0
2806,8626068,1,0,0,1,0,0,2,50.0,200.0,10.0,1,0.0,2,10,0,94.53926206244087,2.078918834221247,0,0,0,71,17.0,22.0,100.0
2807,8150395,1,0,0,1,0,0,3,31.0,500.0,60.0,2,0.0,2,1125,6,96.0,1.62,17,26,55,55,38.0,22.0,93.0
2808,4824435,0,0,0,1,0,0,4,41.25,200.0,50.0,1,15.0,3,1125,0,94.53926206244087,2.078918834221247,14,14,14,14,14.0,22.0,165.0
2809,4250639,0,0,0,1,0,0,4,34.75,200.0,194.0,1,0.0,3,1125,4,95.0,0.34,20,46,72,96,58.0,22.0,139.0
2810,3652612,1,0,0,1,2,0,3,50.0,200.0,40.0,1,0.0,1,1125,23,93.0,1.39,30,60,90,365,136.0,23.0,150.0
2811,3570691,1,0,0,1,2,0,8,43.75,200.0,100.0,2,50.0,2,14,30,99.0,1.83,21,51,81,344,124.0,30.0,350.0
2812,5495802,1,0,0,1,0,0,3,41.67,200.0,45.0,2,50.0,1,1125,19,94.0,2.38,20,50,80,355,126.0,22.0,125.0
2813,8106263,1,1,0,1,0,0,2,34.5,95.0,25.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,3,31,61,336,107.0,22.0,69.0
2814,1204142,1,0,0,1,1,0,2,69.0,100.0,50.0,2,0.0,2,200,96,94.0,3.04,5,25,55,288,93.0,48.0,138.0
2815,6769696,1,1,0,1,0,0,2,69.0,200.0,35.0,1,35.0,2,5,0,94.53926206244087,2.078918834221247,21,43,63,338,116.0,22.0,138.0
2816,6118291,1,1,0,1,0,0,2,47.5,200.0,20.0,2,20.0,1,1125,46,97.0,5.54,14,44,73,73,51.0,22.0,95.0
2817,5593981,1,0,0,1,0,0,3,48.33,200.0,50.0,2,50.0,3,7,0,94.53926206244087,2.078918834221247,0,0,9,65,18.0,22.0,145.0
2818,9970805,1,2,0,1,0,0,6,6.5,200.0,8.0,1,20.0,1,1125,1,100.0,1.0,30,60,90,365,136.0,22.0,39.0
2819,8673979,1,0,0,1,0,0,2,57.5,100.0,25.0,2,0.0,1,180,4,90.0,1.33,30,60,90,365,136.0,22.0,115.0
2820,3404914,1,0,0,1,0,0,2,50.0,100.0,50.0,2,0.0,3,1125,0,94.53926206244087,2.078918834221247,0,0,0,212,53.0,22.0,100.0
2821,4782745,1,0,0,1,0,0,2,87.5,200.0,90.0,1,0.0,1,1125,2,100.0,0.43,0,26,56,331,103.0,22.0,175.0
2822,4848255,1,1,0,1,2,0,2,27.5,100.0,20.0,1,10.0,1,30,19,95.0,1.56,9,21,51,263,86.0,19.0,55.0
2823,2194715,0,1,0,1,2,0,2,41.0,200.0,8.0,0,0.0,1,4,50,94.0,2.14,0,5,35,310,87.0,50.0,82.0
2824,13068,1,0,0,1,1,0,10,36.0,2.0,300.0,8,35.0,3,365,26,93.0,0.67,26,56,86,344,128.0,8.67,360.0
2825,9137335,1,1,0,1,0,0,2,42.5,200.0,30.0,1,10.0,1,1125,0,94.53926206244087,2.078918834221247,25,55,85,356,130.0,22.0,85.0
2826,6659301,1,0,0,1,0,0,2,75.0,200.0,50.0,1,0.0,2,1125,7,93.0,1.04,30,60,89,89,67.0,22.0,150.0
2827,5479566,0,0,0,1,0,1,2,34.0,200.0,25.0,1,0.0,1,1125,1,80.0,0.68,25,55,85,360,131.0,22.0,68.0
2828,8273031,1,0,0,1,0,0,6,100.0,200.0,50.0,1,0.0,5,1125,1,100.0,0.35,30,60,90,365,136.0,22.0,600.0
2829,7363701,1,0,0,1,0,0,3,49.67,200.0,30.0,2,20.0,2,1125,11,90.0,2.01,4,34,64,339,110.0,22.0,149.0
2830,7984738,1,2,0,1,0,0,1,62.0,350.0,35.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,30,60,90,365,136.0,22.0,62.0
2831,3930681,1,0,0,1,2,0,3,37.0,200.0,50.0,2,35.0,1,65,52,93.0,3.26,0,0,0,0,0.0,52.0,111.0
2832,7518794,1,0,0,1,0,0,2,60.0,200.0,75.0,1,0.0,2,2,7,94.0,1.35,0,0,0,138,34.0,22.0,120.0
2833,8755762,1,0,0,1,2,0,4,24.0,250.0,10.0,1,0.0,1,1125,15,92.0,9.0,9,28,58,330,106.0,15.0,96.0
2834,7535055,1,0,0,1,0,0,2,75.0,300.0,75.0,1,0.0,3,1125,1,100.0,0.26,0,0,0,126,31.0,22.0,150.0
2835,4241862,1,0,0,1,2,0,2,50.0,200.0,20.0,1,0.0,1,1125,22,92.0,1.47,0,0,0,2,0.0,22.0,100.0
2836,9509279,0,0,0,1,0,1,2,50.0,200.0,50.0,1,0.0,1,3,4,80.0,2.93,27,57,87,362,133.0,22.0,100.0
2837,6822322,1,0,0,1,0,2,4,26.25,100.0,25.0,3,25.0,2,1125,13,87.0,2.13,0,0,0,0,0.0,22.0,105.0
2838,2628010,1,0,0,1,2,0,6,34.83,150.0,65.0,2,25.0,2,1125,29,97.0,1.48,0,0,0,30,7.0,29.0,209.0
2839,4077920,1,0,0,1,0,0,5,50.0,200.0,50.0,1,0.0,3,1125,1,100.0,0.19,0,0,0,51,12.0,22.0,250.0
2840,10157880,1,0,0,1,0,0,2,41.0,500.0,50.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,11,37,66,66,45.0,22.0,82.0
2841,4766173,1,0,0,1,0,0,2,55.0,100.0,10.0,1,10.0,3,1125,11,91.0,0.93,0,0,28,28,14.0,22.0,110.0
2842,5946151,0,0,0,1,0,2,2,62.5,200.0,50.0,2,0.0,1,7,15,87.0,1.73,30,60,90,365,136.0,22.0,125.0
2843,2970666,0,0,0,1,2,0,4,27.25,200.0,88.0,1,0.0,2,1125,44,94.0,2.27,15,38,68,343,116.0,44.0,109.0
2844,7308331,1,0,0,1,0,0,6,33.0,200.0,120.0,1,0.0,3,1125,5,96.0,0.9,28,58,87,87,65.0,22.0,198.0
2845,3946631,1,0,0,1,2,0,2,80.0,200.0,60.0,2,0.0,2,1125,8,95.0,0.49,0,0,8,24,8.0,8.0,160.0
2846,7329915,0,0,0,1,0,0,2,63.0,200.0,50.0,2,0.0,2,1125,3,100.0,0.54,29,59,89,364,135.0,22.0,126.0
2847,6436976,1,0,0,1,0,0,2,49.5,250.0,100.0,0,0.0,1,1125,24,90.0,3.51,27,57,87,362,133.0,22.0,99.0
2848,9328692,1,0,0,1,0,0,1,49.0,95.0,25.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,13,17,43,133,51.0,22.0,49.0
2849,9117301,1,0,0,1,0,0,2,49.5,200.0,50.0,1,0.0,1,28,0,94.53926206244087,2.078918834221247,18,18,18,61,28.0,22.0,99.0
2850,2898401,0,0,0,1,2,0,4,25.0,200.0,70.0,1,25.0,2,150,21,91.0,1.14,0,0,0,121,30.0,21.0,100.0
2851,8193516,1,1,0,1,0,0,2,41.0,200.0,5.0,1,0.0,2,5,9,93.0,2.25,27,57,86,86,64.0,22.0,82.0
2852,3766285,1,1,0,1,0,1,1,80.0,200.0,50.0,1,0.0,1,7,1,80.0,0.12,0,0,0,0,0.0,22.0,80.0
2853,1520581,1,2,0,1,1,0,1,65.0,350.0,35.0,1,0.0,4,1125,9,91.0,0.36,15,45,75,350,121.0,4.5,65.0
2854,1349175,1,1,0,1,1,0,4,20.0,150.0,50.0,2,10.0,2,1125,158,96.0,5.25,19,33,63,338,113.0,52.67,80.0
2855,5633607,1,1,0,1,0,0,2,19.5,100.0,18.0,1,0.0,2,21,66,95.0,6.83,10,36,66,341,113.0,22.0,39.0
2856,9836113,1,0,0,1,0,0,1,49.0,95.0,25.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,15,33,52,321,105.0,22.0,49.0
2857,5510720,1,0,0,1,0,0,2,62.5,200.0,40.0,2,25.0,1,10,21,99.0,2.24,0,0,6,29,8.0,22.0,125.0
2858,6837819,1,0,0,1,0,2,2,75.0,200.0,35.0,1,0.0,2,10,3,87.0,0.48,30,60,89,89,67.0,22.0,150.0
2859,8050232,1,0,0,1,0,1,1,90.0,200.0,50.0,1,0.0,1,1125,10,74.0,2.48,0,0,0,106,26.0,22.0,90.0
2860,9386179,1,0,0,1,0,2,2,34.5,95.0,25.0,1,0.0,1,1125,6,83.0,4.62,1,30,60,335,106.0,22.0,69.0
2861,4184211,1,1,0,1,2,0,2,52.0,150.0,30.0,1,0.0,1,1125,22,100.0,1.59,27,57,87,362,133.0,22.0,104.0
2862,3732949,1,0,0,1,2,0,5,36.0,100.0,80.0,2,10.0,5,30,8,94.0,0.48,30,60,90,179,89.0,8.0,180.0
2863,1348777,1,1,0,1,1,0,2,75.0,200.0,20.0,1,50.0,1,90,14,94.0,0.48,30,60,90,365,136.0,7.0,150.0
2864,317248,1,0,0,1,1,0,7,34.29,200.0,120.0,1,0.0,3,30,11,100.0,0.26,11,33,62,62,42.0,3.67,240.0
2865,6182715,1,0,2,1,0,0,2,35.0,200.0,40.0,1,0.0,1,1125,1,100.0,1.0,25,51,69,344,122.0,22.0,70.0
2866,8943380,0,0,0,1,0,0,4,24.75,200.0,25.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,28,58,88,363,134.0,22.0,99.0
2867,6076158,1,0,0,1,0,0,2,49.5,200.0,50.0,2,20.0,1,27,15,99.0,1.89,13,13,13,84,30.0,22.0,99.0
2868,384797,1,0,0,1,1,0,16,42.06,2.0,300.0,13,68.0,3,60,21,97.0,0.48,18,48,74,320,115.0,7.0,673.0
2869,7901318,1,0,0,1,0,0,3,32.67,200.0,25.0,1,0.0,2,1125,5,100.0,1.11,0,0,0,115,28.0,22.0,98.0
2870,7614244,1,1,0,1,0,0,4,26.25,200.0,50.0,1,0.0,1,1125,1,94.53926206244087,1.0,27,54,54,181,79.0,22.0,105.0
2871,458189,1,1,0,1,1,0,2,31.5,250.0,39.0,1,9.0,2,14,14,99.0,0.4,0,0,0,2,0.0,7.0,63.0
2872,5386937,1,0,0,1,2,0,4,30.0,200.0,40.0,2,30.0,1,1125,51,96.0,4.83,19,48,78,350,123.0,51.0,120.0
2873,8684315,1,1,0,1,2,0,2,39.0,200.0,20.0,1,0.0,1,1125,9,100.0,3.51,8,33,63,338,110.0,9.0,78.0
2874,3412630,1,0,0,1,2,0,4,48.75,200.0,95.0,4,25.0,3,1125,32,97.0,1.81,0,0,25,300,81.0,32.0,195.0
2875,7054225,1,0,0,1,0,0,2,100.0,200.0,25.0,2,0.0,2,1125,6,100.0,1.02,29,59,89,364,135.0,22.0,200.0
2876,1775016,1,1,0,1,2,0,2,39.5,150.0,25.0,1,0.0,1,7,67,93.0,4.35,24,54,79,343,125.0,67.0,79.0
2877,9835920,1,0,0,1,0,0,2,34.5,95.0,25.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,23,53,83,358,129.0,22.0,69.0
2878,4223597,1,0,0,1,1,0,4,48.75,200.0,95.0,1,0.0,3,1125,25,95.0,1.73,24,47,73,348,123.0,12.5,195.0
2879,1976382,0,0,0,1,2,0,4,29.75,300.0,88.0,1,0.0,2,1125,32,95.0,1.4,30,60,90,365,136.0,32.0,119.0
2880,3396140,1,1,0,1,2,0,2,37.5,200.0,7.0,2,15.0,1,1125,72,98.0,3.88,26,56,86,356,131.0,72.0,75.0
2881,1782140,1,0,1,1,1,0,2,49.5,200.0,35.0,1,0.0,1,1125,87,94.0,3.27,8,23,32,300,90.0,43.5,99.0
2882,430453,1,0,0,1,1,0,2,74.5,250.0,25.0,1,0.0,2,7,48,97.0,1.46,30,60,90,365,136.0,24.0,149.0
2883,1633986,1,0,0,1,1,0,2,99.5,200.0,71.0,2,50.0,1,10,32,96.0,1.8,22,52,82,108,66.0,16.0,199.0
2884,9507115,1,0,0,1,0,1,2,34.5,95.0,25.0,1,0.0,1,1125,1,80.0,1.0,17,47,77,352,123.0,22.0,69.0
2885,8926060,0,1,0,1,0,0,2,34.5,300.0,24.0,1,25.0,1,1125,2,100.0,1.33,15,45,75,350,121.0,22.0,69.0
2886,1520449,1,2,0,1,1,0,1,49.0,350.0,35.0,1,0.0,4,1125,7,91.0,0.25,23,53,83,358,129.0,3.5,49.0
2887,7697170,1,0,0,1,0,0,6,39.83,200.0,120.0,1,0.0,3,1125,15,97.0,3.06,26,49,79,337,122.0,22.0,239.0
2888,1511620,1,2,0,1,1,0,1,49.0,350.0,35.0,1,0.0,4,1125,8,93.0,0.29,30,60,90,365,136.0,4.0,49.0
2889,9411935,1,2,1,1,0,1,2,14.5,200.0,50.0,1,15.0,1,1125,2,80.0,1.28,25,36,36,311,102.0,22.0,29.0
2890,1355094,1,1,0,1,1,0,2,34.0,200.0,50.0,2,0.0,2,1125,67,91.0,2.26,0,28,58,333,104.0,22.33,68.0
2891,6305798,1,0,0,1,0,0,4,33.5,134.0,50.0,1,0.0,2,1125,1,100.0,0.13,0,0,0,216,54.0,22.0,134.0
2892,4009295,1,0,0,1,2,0,3,56.33,300.0,50.0,2,15.0,14,1125,44,94.0,2.72,30,60,90,179,89.0,44.0,169.0
2893,10334184,1,0,0,1,0,0,2,60.0,200.0,50.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,26,56,86,361,132.0,22.0,120.0
2894,1159111,1,0,0,1,1,0,6,34.0,200.0,60.0,1,0.0,3,90,31,92.0,0.99,27,57,80,327,122.0,15.5,204.0
2895,9368573,0,0,0,1,0,0,6,49.17,200.0,175.0,1,0.0,2,1125,0,94.53926206244087,2.078918834221247,27,57,87,362,133.0,22.0,295.0
2896,3773417,1,0,0,1,0,0,3,50.67,200.0,50.0,1,0.0,4,14,4,95.0,0.24,30,60,89,89,67.0,22.0,152.0
2897,9327585,1,0,0,1,0,0,2,34.5,95.0,25.0,1,0.0,1,1125,10,90.0,5.45,17,31,59,334,110.0,22.0,69.0
2898,6492056,1,0,0,1,0,0,6,70.0,150.0,150.0,4,15.0,2,1125,0,94.53926206244087,2.078918834221247,0,0,0,202,50.0,22.0,420.0
2899,7073650,0,0,0,1,0,0,2,40.5,200.0,50.0,2,25.0,2,6,9,100.0,1.54,30,60,90,365,136.0,22.0,81.0
2900,9727857,1,2,0,1,0,0,1,25.0,200.0,50.0,0,0.0,1,28,3,100.0,3.0,6,27,56,56,36.0,22.0,25.0
2901,446276,1,0,0,1,1,0,3,65.0,250.0,90.0,1,0.0,3,7,30,99.0,0.69,29,51,81,353,128.0,10.0,195.0
2902,208670,1,0,0,1,1,0,5,33.8,250.0,108.0,4,25.0,2,365,78,91.0,1.65,30,60,90,216,99.0,26.0,169.0
2903,8868833,1,0,0,1,0,0,3,31.67,200.0,25.0,2,0.0,2,1125,4,100.0,1.82,19,49,79,168,78.0,22.0,95.0
2904,7180032,0,0,0,1,0,0,3,33.33,200.0,50.0,1,0.0,5,1125,0,94.53926206244087,2.078918834221247,10,40,69,69,47.0,22.0,100.0
2905,9137259,1,1,0,1,0,0,2,42.5,200.0,30.0,2,10.0,1,1125,0,94.53926206244087,2.078918834221247,22,52,82,353,127.0,22.0,85.0
2906,9252998,1,0,0,1,0,0,6,66.67,200.0,50.0,1,0.0,3,1125,0,94.53926206244087,2.078918834221247,2,2,2,38,11.0,22.0,400.0
2907,7975026,1,0,0,1,0,1,4,30.0,200.0,50.0,1,0.0,1,1125,1,80.0,0.22,0,0,0,110,27.0,22.0,120.0
2908,6278216,1,0,0,1,0,2,5,35.0,100.0,50.0,1,0.0,2,1125,9,84.0,1.15,4,4,4,222,58.0,22.0,175.0
2909,6425652,0,0,0,1,0,2,4,50.0,200.0,30.0,0,0.0,2,1125,5,84.0,0.87,30,60,90,365,136.0,22.0,200.0
2910,7228435,1,0,0,1,0,0,6,41.67,500.0,120.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,216,54.0,22.0,250.0
2911,9149612,1,0,0,1,0,0,2,34.5,95.0,20.0,2,0.0,2,1125,0,94.53926206244087,2.078918834221247,0,0,0,2,0.0,22.0,69.0
2912,8251213,1,0,0,1,0,0,2,64.5,200.0,50.0,2,0.0,1,1125,12,100.0,3.4,3,10,10,10,8.0,22.0,129.0
2913,5548982,0,0,0,1,0,0,2,29.5,100.0,15.0,1,10.0,1,7,73,91.0,7.66,26,53,53,57,47.0,22.0,59.0
2914,9546633,1,0,0,1,0,0,2,34.5,95.0,25.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,3,33,63,338,109.0,22.0,69.0
2915,3272374,1,0,2,1,2,2,2,37.5,200.0,40.0,1,0.0,1,5,20,89.0,1.06,30,60,90,365,136.0,20.0,75.0
2916,7335567,0,0,0,1,0,0,2,35.5,200.0,50.0,1,0.0,2,1125,16,93.0,3.14,19,44,70,345,119.0,22.0,71.0
2917,9563458,1,0,0,1,0,0,1,49.0,95.0,25.0,1,0.0,1,1125,0,94.53926206244087,2.078918834221247,0,0,0,247,61.0,22.0,49.0
2918,7875887,1,1,0,1,2,0,2,45.0,150.0,20.0,2,40.0,2,1125,8,100.0,1.79,24,54,84,359,130.0,8.0,90.0
2919,3394837,1,0,0,1,0,0,4,35.0,250.0,135.0,1,0.0,3,1125,7,97.0,0.9,30,54,57,321,115.0,22.0,140.0
2920,4464795,1,2,2,1,0,0,2,47.5,100.0,20.0,1,0.0,3,1125,6,100.0,0.51,30,60,90,365,136.0,22.0,95.0
2921,6927016,1,0,0,1,0,0,2,50.0,200.0,50.0,1,0.0,2,13,50,94.0,8.38,20,47,72,72,52.0,22.0,100.0
2922,699596,1,1,0,1,1,0,2,75.0,200.0,25.0,1,0.0,3,14,136,97.0,3.41,10,20,42,131,50.0,45.33,150.0
