id,host_since,tempoHost,review_scores_rating,price$,diferencaUltimoReview,binTempo
8053396,2015-08-25,1,95.0,150.0,0,host_novo
9634448,2015-11-24,1,NULL,357.0,NULL,host_novo
2516391,2012-03-29,4,98.0,135.0,1,host_antigo
7581631,2010-12-11,6,100.0,110.0,0,host_antigo
7067650,2012-07-03,4,93.0,75.0,0,host_antigo
706385,2012-04-04,4,100.0,138.0,3,host_antigo
6005443,2013-10-06,3,100.0,129.0,0,host_medio
6883913,2015-02-22,1,95.0,120.0,0,host_novo
6523393,2013-04-29,3,98.0,95.0,0,host_medio
7922676,2011-04-22,5,NULL,140.0,NULL,host_antigo
6766513,2015-06-09,1,98.0,95.0,0,host_novo
682135,2010-09-03,6,96.0,91.0,2,host_antigo
4678866,2012-10-25,4,100.0,135.0,1,host_antigo
708774,2010-12-11,6,95.0,95.0,3,host_antigo
3158210,2012-12-13,4,96.0,140.0,1,host_antigo
1494828,2010-12-11,6,98.0,125.0,2,host_antigo
7291403,2011-06-27,5,90.0,150.0,0,host_antigo
7075357,2013-08-05,3,100.0,129.0,0,host_medio
8000037,2014-09-07,2,NULL,50.0,NULL,host_medio
1652097,2013-06-24,3,86.0,85.0,1,host_medio
4660460,2011-09-12,5,95.0,82.0,0,host_antigo
1944596,2013-11-16,3,97.0,103.0,1,host_medio
5593504,2014-09-25,2,96.0,59.0,0,host_medio
7999692,2014-09-07,2,80.0,150.0,0,host_medio
619366,2012-04-04,4,98.0,115.0,3,host_antigo
7999972,2014-09-07,2,NULL,100.0,NULL,host_medio
3379116,2014-04-10,2,98.0,300.0,1,host_medio
10272763,2014-09-25,2,NULL,68.0,NULL,host_medio
10077121,2014-09-02,2,NULL,52.0,NULL,host_medio
7536219,2015-07-25,1,88.0,91.0,0,host_novo
4688603,2014-11-05,2,90.0,59.0,0,host_medio
7936877,2011-06-23,5,NULL,129.0,NULL,host_antigo
3627658,2011-11-13,5,87.0,125.0,1,host_antigo
6363779,2014-03-21,2,90.0,195.0,0,host_medio
2693137,2014-04-01,2,89.0,58.0,1,host_medio
7697340,2013-09-25,3,60.0,600.0,0,host_medio
5707514,2012-09-07,4,NULL,89.0,NULL,host_antigo
7844444,2015-08-13,1,73.0,100.0,0,host_novo
7481498,2015-02-02,1,96.0,125.0,0,host_novo
535300,2012-05-11,4,92.0,82.0,3,host_antigo
68508,2011-01-08,5,NULL,225.0,NULL,host_antigo
8294379,2014-09-06,2,100.0,55.0,0,host_medio
9137487,2014-08-04,2,NULL,90.0,NULL,host_medio
4481979,2014-11-02,2,100.0,134.0,1,host_medio
5353512,2014-01-05,2,75.0,42.0,0,host_medio
244499,2011-10-12,5,96.0,125.0,3,host_antigo
3316219,2010-09-06,6,77.0,115.0,1,host_antigo
6613601,2015-05-30,1,98.0,125.0,0,host_novo
7833113,2013-02-24,3,96.0,55.0,0,host_medio
7439802,2012-12-05,4,100.0,550.0,0,host_antigo
10135378,2015-12-22,1,NULL,90.0,NULL,host_novo
9330174,2013-05-27,3,100.0,100.0,0,host_medio
9597415,2013-12-25,3,NULL,95.0,NULL,host_medio
8831088,2015-05-18,1,NULL,110.0,NULL,host_novo
7401671,2014-12-18,2,82.0,80.0,0,host_medio
5330475,2014-03-25,2,100.0,100.0,0,host_medio
8067001,2013-07-12,3,100.0,90.0,0,host_medio
8829089,2015-01-09,1,NULL,100.0,NULL,host_novo
8814555,2015-04-09,1,NULL,88.0,NULL,host_novo
6852288,2015-06-15,1,85.0,59.0,0,host_novo
6913706,2013-08-30,3,96.0,183.0,0,host_medio
2387265,2014-02-12,2,NULL,135.0,NULL,host_medio
48319,2010-09-01,6,96.0,220.0,1,host_antigo
9885225,2013-08-30,3,NULL,183.0,NULL,host_medio
8083242,2015-08-27,1,73.0,115.0,0,host_novo
8704964,2015-10-04,1,NULL,100.0,NULL,host_novo
6990477,2013-08-30,3,98.0,183.0,0,host_medio
117862,2011-05-16,5,98.0,115.0,4,host_antigo
7777219,2015-08-09,1,90.0,75.0,0,host_novo
7203765,2015-07-06,1,80.0,110.0,0,host_novo
7840228,2013-08-30,3,100.0,183.0,0,host_medio
7438635,2012-12-05,4,100.0,220.0,0,host_antigo
9389755,2015-07-03,1,93.0,119.0,0,host_novo
9151865,2015-08-09,1,40.0,75.0,0,host_novo
7204672,2015-07-06,1,90.0,200.0,0,host_novo
5579427,2012-09-07,4,100.0,229.0,0,host_antigo
6734621,2015-05-16,1,94.0,333.0,1,host_novo
2263643,2013-11-16,3,89.0,41.0,1,host_medio
4608208,2014-11-18,2,98.0,70.0,2,host_medio
9999955,2015-03-19,1,NULL,55.0,NULL,host_novo
3528627,2014-07-07,2,86.0,70.0,1,host_medio
8048333,2013-01-16,3,NULL,97.0,NULL,host_medio
8050642,2011-06-02,5,100.0,350.0,0,host_antigo
7329805,2015-07-13,1,94.0,200.0,0,host_novo
6848455,2014-02-27,2,98.0,225.0,0,host_medio
9695233,2012-03-08,4,NULL,115.0,NULL,host_antigo
5164581,2014-01-13,2,94.0,40.0,1,host_medio
2208757,2014-01-13,2,NULL,150.0,NULL,host_medio
226536,2010-08-22,6,91.0,46.0,4,host_antigo
176678,2011-07-20,5,97.0,64.0,3,host_antigo
7050534,2015-06-28,1,100.0,125.0,0,host_novo
8248970,2014-10-18,2,100.0,250.0,0,host_medio
4824699,2012-12-02,4,NULL,147.0,NULL,host_antigo
3876097,2013-11-16,3,97.0,30.0,1,host_medio
1260259,2012-07-21,4,100.0,150.0,2,host_antigo
8443952,2012-09-19,4,NULL,78.0,NULL,host_antigo
10068879,2015-08-03,1,NULL,120.0,NULL,host_novo
8173487,2015-09-01,1,80.0,280.0,0,host_novo
685600,2012-09-07,4,100.0,75.0,1,host_antigo
8483477,2013-04-12,3,60.0,178.0,0,host_medio
10136155,2013-03-26,3,NULL,480.0,NULL,host_medio
6959336,2012-09-07,4,73.0,129.0,0,host_antigo
5195064,2014-01-13,2,93.0,50.0,0,host_medio
9961538,2014-01-13,2,NULL,50.0,NULL,host_medio
8301680,2015-09-09,1,100.0,175.0,0,host_novo
492287,2012-05-22,4,93.0,88.0,3,host_antigo
8029177,2015-08-24,1,85.0,100.0,0,host_novo
7343707,2015-07-14,1,100.0,225.0,0,host_novo
8882345,2015-10-13,1,NULL,200.0,NULL,host_novo
7676574,2013-02-08,3,100.0,250.0,0,host_medio
3354761,2014-06-17,2,84.0,95.0,1,host_medio
3561237,2014-06-17,2,97.0,172.0,1,host_medio
1831338,2013-10-22,3,79.0,99.0,1,host_medio
1840671,2013-10-22,3,87.0,99.0,1,host_medio
5559643,2015-03-05,1,93.0,175.0,0,host_novo
8327083,2011-06-02,5,100.0,350.0,0,host_antigo
8087037,2012-09-07,4,NULL,69.0,NULL,host_antigo
1696015,2013-09-20,3,95.0,375.0,1,host_medio
6855839,2015-03-09,1,99.0,144.0,1,host_novo
3345341,2012-10-17,4,94.0,999.0,1,host_antigo
4410493,2013-02-04,3,94.0,138.0,0,host_medio
19619,2010-01-27,6,98.0,145.0,5,host_antigo
7597244,2015-07-28,1,95.0,125.0,0,host_novo
5736082,2015-03-21,1,80.0,45.0,0,host_novo
3697351,2014-07-24,2,87.0,35.0,1,host_medio
6958436,2014-01-26,2,90.0,225.0,0,host_medio
9652574,2013-11-25,3,100.0,50.0,0,host_medio
7109376,2011-03-08,5,NULL,120.0,NULL,host_antigo
3534364,2012-07-21,4,89.0,100.0,1,host_antigo
6671901,2014-10-04,2,83.0,120.0,0,host_medio
6370313,2015-03-30,1,55.0,249.0,0,host_novo
9863484,2013-05-26,3,100.0,95.0,0,host_medio
7249631,2015-03-09,1,97.0,150.0,0,host_novo
9183838,2015-10-07,1,20.0,130.0,0,host_novo
6222245,2011-03-08,5,100.0,130.0,0,host_antigo
10292753,2013-01-28,3,NULL,105.0,NULL,host_medio
7760836,2014-05-13,2,93.0,105.0,0,host_medio
7324993,2013-05-25,3,90.0,175.0,0,host_medio
5760902,2013-12-30,3,93.0,100.0,0,host_medio
7035498,2014-07-26,2,98.0,129.0,1,host_medio
8956631,2015-06-16,1,95.0,90.0,0,host_novo
6766708,2013-08-30,3,100.0,350.0,0,host_medio
6992696,2014-06-10,2,72.0,199.0,0,host_medio
4264043,2014-10-04,2,87.0,75.0,1,host_medio
6186081,2013-01-28,3,94.0,110.0,1,host_medio
1472532,2011-03-20,5,95.0,80.0,2,host_antigo
5900224,2015-03-22,1,98.0,150.0,0,host_novo
9374358,2015-11-10,1,100.0,95.0,0,host_novo
5874421,2013-08-30,3,98.0,139.0,0,host_medio
8829474,2013-08-30,3,100.0,139.0,0,host_medio
6228474,2010-01-27,6,93.0,275.0,0,host_antigo
4637670,2014-10-25,2,94.0,135.0,1,host_medio
3995007,2014-05-24,2,94.0,128.0,1,host_medio
19611,2010-01-27,6,87.0,107.0,5,host_antigo
10076279,2012-03-10,4,NULL,150.0,NULL,host_antigo
1200829,2010-01-27,6,92.0,100.0,2,host_antigo
3673759,2012-06-12,4,98.0,100.0,1,host_antigo
206781,2011-08-21,5,96.0,120.0,1,host_antigo
988176,2012-01-18,4,92.0,125.0,3,host_antigo
3686556,2014-07-23,2,97.0,120.0,1,host_medio
2881446,2013-03-17,3,90.0,150.0,1,host_medio
9318853,2013-04-11,3,NULL,129.0,NULL,host_medio
6328150,2013-08-26,3,92.0,140.0,0,host_medio
2154617,2013-02-03,3,96.0,150.0,1,host_medio
6658052,2012-01-18,4,97.0,149.0,0,host_antigo
6187841,2012-11-15,4,100.0,229.0,0,host_antigo
9371895,2011-09-06,5,NULL,180.0,NULL,host_antigo
4318031,2013-04-02,3,97.0,93.0,1,host_medio
6364549,2015-05-12,1,97.0,110.0,0,host_novo
8326940,2012-01-18,4,NULL,126.0,NULL,host_antigo
7826593,2012-01-18,4,95.0,139.0,0,host_antigo
8168476,2011-03-08,5,100.0,157.0,0,host_antigo
6482984,2015-05-21,1,97.0,90.0,0,host_novo
6316917,2011-03-20,5,94.0,90.0,0,host_antigo
7922581,2012-01-18,4,99.0,125.0,0,host_antigo
4110396,2014-08-04,2,98.0,95.0,1,host_medio
5446176,2013-02-04,3,95.0,197.0,0,host_medio
4669377,2014-11-25,2,97.0,155.0,1,host_medio
4151430,2011-03-08,5,95.0,195.0,0,host_antigo
5446513,2013-02-04,3,95.0,150.0,0,host_medio
3793185,2014-08-04,2,95.0,175.0,1,host_medio
937370,2013-02-04,3,91.0,156.0,2,host_medio
1833250,2013-10-15,3,97.0,320.0,1,host_medio
902243,2013-08-18,3,97.0,200.0,2,host_medio
4053644,2012-10-10,4,100.0,200.0,1,host_antigo
1084046,2013-02-04,3,96.0,165.0,2,host_medio
8016481,2013-02-01,3,92.0,148.0,0,host_medio
8811781,2013-02-04,3,100.0,127.0,0,host_medio
4243163,2011-03-08,5,100.0,405.0,0,host_antigo
4569115,2013-08-30,3,95.0,219.0,1,host_medio
4464824,2014-10-30,2,100.0,899.0,1,host_medio
9258513,2012-01-18,4,NULL,150.0,NULL,host_antigo
4190771,2011-03-08,5,95.0,239.0,1,host_antigo
3543084,2010-01-27,6,100.0,150.0,0,host_antigo
6263270,2015-04-28,1,100.0,140.0,0,host_novo
7807169,2013-02-04,3,87.0,117.0,0,host_medio
844939,2012-12-15,4,96.0,99.0,2,host_antigo
8890682,2014-04-29,2,100.0,170.0,0,host_medio
3998984,2014-08-30,2,97.0,100.0,1,host_medio
6315435,2010-01-27,6,100.0,300.0,0,host_antigo
6704004,2010-01-27,6,NULL,250.0,NULL,host_antigo
1797207,2010-01-27,6,96.0,197.0,1,host_antigo
271509,2010-01-27,6,100.0,175.0,3,host_antigo
10156116,2010-05-07,6,NULL,130.0,NULL,host_antigo
4410789,2013-02-04,3,91.0,131.0,0,host_medio
9577993,2013-03-29,3,NULL,110.0,NULL,host_medio
9352620,2014-05-20,2,NULL,125.0,NULL,host_medio
9532957,2015-11-18,1,NULL,200.0,NULL,host_novo
9497431,2013-08-30,3,NULL,700.0,NULL,host_medio
217142,2013-08-18,3,95.0,200.0,5,host_medio
1732280,2013-02-04,3,97.0,89.0,1,host_medio
4240933,2013-02-04,3,87.0,142.0,0,host_medio
443942,2009-12-22,7,94.0,125.0,1,host_antigo
6489648,2015-05-07,1,80.0,245.0,0,host_novo
8308386,2013-02-04,3,NULL,99.0,NULL,host_medio
8227038,2015-03-22,1,85.0,117.0,0,host_novo
2489339,2010-01-27,6,91.0,215.0,1,host_antigo
8054892,2010-01-27,6,100.0,215.0,0,host_antigo
1493197,2010-01-27,6,95.0,275.0,2,host_antigo
4417792,2010-01-27,6,93.0,175.0,1,host_antigo
5048597,2012-12-15,4,93.0,195.0,0,host_antigo
6278191,2015-01-08,1,90.0,113.0,0,host_novo
8891577,2013-08-30,3,100.0,700.0,0,host_medio
4163306,2011-03-08,5,90.0,139.0,0,host_antigo
59827,2010-01-27,6,87.0,135.0,5,host_antigo
9505340,2015-11-17,1,NULL,105.0,NULL,host_novo
3992155,2013-09-03,3,98.0,100.0,1,host_medio
8571518,2014-12-03,2,100.0,106.0,0,host_medio
3820186,2011-03-08,5,100.0,475.0,1,host_antigo
1084084,2013-02-04,3,94.0,143.0,2,host_medio
257140,2010-01-27,6,93.0,205.0,4,host_antigo
8956628,2015-06-16,1,100.0,80.0,0,host_novo
8637174,2014-03-16,2,99.0,120.0,1,host_medio
8815061,2013-08-30,3,100.0,139.0,0,host_medio
4677524,2014-11-25,2,98.0,135.0,0,host_medio
3139847,2014-05-24,2,93.0,155.0,1,host_medio
6975036,2015-06-23,1,90.0,90.0,0,host_novo
4151093,2011-03-08,5,87.0,139.0,1,host_antigo
4256558,2010-01-27,6,80.0,181.0,0,host_antigo
2110357,2013-03-16,3,97.0,99.0,2,host_medio
8147986,2015-04-24,1,88.0,175.0,0,host_novo
2905375,2010-01-27,6,95.0,127.0,1,host_antigo
4257097,2011-03-08,5,100.0,150.0,0,host_antigo
931154,2013-02-04,3,96.0,143.0,2,host_medio
6370655,2015-03-30,1,80.0,399.0,0,host_novo
4363919,2011-03-08,5,88.0,193.0,1,host_antigo
8722230,2012-01-18,4,NULL,160.0,NULL,host_antigo
5019444,2013-05-31,3,92.0,110.0,0,host_medio
931758,2013-02-04,3,92.0,135.0,2,host_medio
301059,2010-01-27,6,96.0,165.0,3,host_antigo
8815638,2013-08-30,3,100.0,139.0,0,host_medio
7264667,2015-07-09,1,89.0,189.0,0,host_novo
2068301,2012-10-12,4,99.0,140.0,1,host_antigo
8487843,2014-07-26,2,98.0,129.0,0,host_medio
8608233,2014-11-02,2,100.0,150.0,0,host_medio
5446156,2013-02-04,3,100.0,245.0,0,host_medio
2691273,2014-03-29,2,87.0,175.0,1,host_medio
7807090,2013-02-04,3,100.0,127.0,0,host_medio
8306646,2013-02-04,3,NULL,444.0,NULL,host_medio
9666446,2015-10-12,1,NULL,105.0,NULL,host_novo
1055661,2010-01-27,6,100.0,127.0,2,host_antigo
7806698,2013-02-04,3,93.0,122.0,0,host_medio
24212,2010-01-27,6,91.0,175.0,5,host_antigo
8027776,2015-06-16,1,98.0,99.0,1,host_novo
6868378,2010-01-27,6,97.0,187.0,0,host_antigo
7249508,2015-03-09,1,95.0,150.0,0,host_novo
7544337,2014-11-03,2,90.0,100.0,0,host_medio
19623,2010-01-27,6,89.0,186.0,5,host_antigo
4210585,2013-02-04,3,97.0,171.0,0,host_medio
5784320,2013-02-04,3,96.0,181.0,0,host_medio
7347229,2014-07-15,2,98.0,149.0,0,host_medio
4676275,2013-12-01,3,80.0,270.0,0,host_medio
2489283,2010-01-27,6,100.0,195.0,1,host_antigo
277416,2013-08-18,3,97.0,149.0,4,host_medio
7699356,2014-04-28,2,90.0,150.0,0,host_medio
5847934,2011-03-08,5,98.0,230.0,0,host_antigo
9886971,2013-08-30,3,NULL,183.0,NULL,host_medio
5446180,2013-02-04,3,96.0,165.0,0,host_medio
4242626,2011-03-08,5,100.0,335.0,0,host_antigo
3226793,2013-09-12,3,84.0,75.0,0,host_medio
23430,2010-01-27,6,96.0,107.0,5,host_antigo
2186330,2013-02-04,3,90.0,167.0,1,host_medio
9477204,2015-05-16,1,NULL,225.0,NULL,host_novo
5683765,2011-03-08,5,80.0,120.0,0,host_antigo
9900319,2015-12-09,1,NULL,110.0,NULL,host_novo
5691933,2011-03-08,5,90.0,425.0,0,host_antigo
8829472,2013-08-30,3,100.0,139.0,0,host_medio
5183938,2013-08-30,3,97.0,149.0,0,host_medio
224763,2013-08-18,3,93.0,149.0,3,host_medio
4520179,2014-02-05,2,95.0,130.0,0,host_medio
9263252,2012-01-18,4,100.0,115.0,0,host_antigo
284813,2011-12-06,5,95.0,159.0,2,host_antigo
4402880,2011-03-08,5,90.0,120.0,0,host_antigo
2660384,2014-02-01,2,90.0,100.0,2,host_medio
6973790,2012-12-15,4,98.0,99.0,0,host_antigo
7116795,2015-07-02,1,90.0,169.0,0,host_novo
9910189,2015-07-04,1,NULL,110.0,NULL,host_novo
6854552,2015-03-09,1,99.0,170.0,1,host_novo
1857141,2013-10-28,3,94.0,115.0,3,host_medio
8668410,2013-02-04,3,100.0,112.0,0,host_medio
8517235,2015-09-22,1,80.0,120.0,0,host_novo
4311244,2011-03-08,5,100.0,239.0,0,host_antigo
7616008,2014-08-24,2,96.0,135.0,0,host_medio
4776823,2014-05-24,2,94.0,125.0,1,host_medio
8082659,2009-10-10,7,99.0,150.0,1,host_antigo
808134,2010-01-27,6,95.0,197.0,2,host_antigo
8984454,2013-11-21,3,NULL,79.0,NULL,host_medio
6403878,2015-01-12,1,82.0,106.0,0,host_novo
8427254,2012-01-18,4,NULL,139.0,NULL,host_antigo
529090,2012-05-24,4,93.0,150.0,2,host_antigo
2392869,2013-08-30,3,93.0,149.0,1,host_medio
5289293,2014-05-24,2,93.0,115.0,0,host_medio
4783585,2014-11-25,2,97.0,175.0,0,host_medio
286080,2010-01-27,6,93.0,175.0,4,host_antigo
1601714,2013-08-30,3,90.0,124.0,1,host_medio
9474025,2014-10-16,2,NULL,65.0,NULL,host_medio
5459895,2014-12-10,2,80.0,229.0,0,host_medio
7360078,2015-07-15,1,95.0,125.0,0,host_novo
8843162,2012-11-26,4,90.0,40.0,0,host_antigo
8409750,2015-05-03,1,100.0,183.0,0,host_novo
6033201,2012-09-20,4,99.0,169.0,0,host_antigo
5058302,2014-11-25,2,90.0,155.0,0,host_medio
4264056,2014-10-04,2,79.0,75.0,1,host_medio
1707064,2009-01-08,7,96.0,89.0,2,host_antigo
8236094,2015-06-30,1,100.0,35.0,0,host_novo
8072907,2015-08-27,1,90.0,115.0,0,host_novo
4082986,2014-09-10,2,95.0,115.0,1,host_medio
9138600,2012-10-07,4,95.0,165.0,0,host_antigo
7922197,2012-01-18,4,96.0,115.0,0,host_antigo
4190689,2011-03-08,5,NULL,166.0,NULL,host_antigo
3033913,2014-05-13,2,90.0,105.0,0,host_medio
6362918,2014-08-24,2,95.0,145.0,0,host_medio
2935486,2014-04-07,2,94.0,250.0,1,host_medio
9031119,2013-08-30,3,100.0,139.0,0,host_medio
5270886,2012-12-15,4,98.0,82.0,0,host_antigo
59838,2010-01-27,6,88.0,147.0,5,host_antigo
7727428,2015-08-05,1,NULL,150.0,NULL,host_novo
59708,2010-01-27,6,90.0,187.0,4,host_antigo
1476298,2011-03-20,5,94.0,80.0,2,host_antigo
6850007,2011-11-09,5,NULL,130.0,NULL,host_antigo
8922554,2012-05-07,4,80.0,130.0,0,host_antigo
7440415,2015-04-02,1,90.0,100.0,0,host_novo
6490091,2015-04-21,1,100.0,95.0,0,host_novo
9311687,2015-11-06,1,87.0,68.0,0,host_novo
8103365,2014-03-01,2,80.0,150.0,0,host_medio
631445,2012-08-02,4,94.0,165.0,3,host_antigo
6545773,2011-05-13,5,100.0,117.0,0,host_antigo
8036985,2015-08-11,1,98.0,168.0,0,host_novo
9699490,2014-07-25,2,NULL,75.0,NULL,host_medio
4661374,2014-11-06,2,100.0,79.0,0,host_medio
365550,2011-08-27,5,94.0,89.0,3,host_antigo
7777381,2013-12-17,3,99.0,80.0,0,host_medio
1778989,2013-02-06,3,95.0,120.0,1,host_medio
5031285,2015-01-11,1,93.0,40.0,0,host_novo
5031383,2015-01-11,1,94.0,40.0,0,host_novo
9685856,2015-10-31,1,NULL,65.0,NULL,host_novo
208356,2011-08-27,5,95.0,89.0,4,host_antigo
9449062,2015-11-13,1,100.0,79.0,0,host_novo
3552523,2009-12-28,7,92.0,69.0,1,host_antigo
3487824,2009-12-28,7,91.0,69.0,1,host_antigo
8501705,2015-06-14,1,92.0,74.0,0,host_novo
10140582,2014-07-10,2,NULL,65.0,NULL,host_medio
8068232,2010-04-12,6,100.0,250.0,0,host_antigo
1709737,2013-02-06,3,91.0,250.0,2,host_medio
9408991,2013-12-17,3,NULL,175.0,NULL,host_medio
7110655,2013-09-10,3,94.0,99.0,0,host_medio
9012948,2012-10-23,4,NULL,130.0,0,host_antigo
8372038,2015-08-11,1,97.0,120.0,0,host_novo
2051658,2013-03-17,3,100.0,190.0,1,host_medio
7506165,2013-08-30,3,98.0,280.0,0,host_medio
7311407,2012-12-15,4,95.0,99.0,0,host_antigo
397117,2011-02-14,5,95.0,99.0,3,host_antigo
4516960,2014-10-22,2,98.0,159.0,1,host_medio
9089308,2015-10-25,1,100.0,150.0,0,host_novo
934123,2013-02-04,3,90.0,139.0,2,host_medio
3891695,2013-08-30,3,98.0,180.0,1,host_medio
6514446,2013-09-25,3,91.0,151.0,0,host_medio
9863312,2011-12-06,5,NULL,99.0,NULL,host_antigo
8805211,2013-08-30,3,100.0,219.0,0,host_medio
7954781,2015-08-19,1,100.0,100.0,0,host_novo
2944021,2014-05-01,2,96.0,175.0,2,host_medio
4395349,2011-03-08,5,NULL,170.0,NULL,host_antigo
3282000,2014-06-09,2,97.0,115.0,1,host_medio
6687939,2014-07-15,2,99.0,100.0,0,host_medio
6613192,2015-05-30,1,92.0,110.0,0,host_novo
9900303,2015-12-09,1,NULL,59.0,NULL,host_novo
7860710,2011-03-20,5,95.0,110.0,0,host_antigo
7510776,2013-08-30,3,98.0,199.0,0,host_medio
6773472,2013-07-25,3,100.0,170.0,0,host_medio
7965184,2015-06-30,1,67.0,135.0,0,host_novo
9183380,2013-08-30,3,100.0,300.0,0,host_medio
9201292,2013-08-30,3,90.0,219.0,0,host_medio
7332364,2015-01-21,1,100.0,300.0,0,host_novo
9028315,2015-06-30,1,NULL,235.0,NULL,host_novo
9939025,2015-12-09,1,NULL,59.0,NULL,host_novo
8100190,2013-02-04,3,97.0,156.0,0,host_medio
935671,2013-02-04,3,91.0,147.0,1,host_medio
936177,2013-02-04,3,94.0,135.0,2,host_medio
922986,2013-02-04,3,88.0,128.0,2,host_medio
1200083,2013-02-04,3,94.0,104.0,1,host_medio
935432,2013-02-04,3,97.0,114.0,2,host_medio
604600,2010-04-04,6,100.0,200.0,0,host_antigo
1251763,2011-06-03,5,100.0,132.0,0,host_antigo
7517684,2013-08-31,3,98.0,150.0,0,host_medio
607788,2010-04-04,6,83.0,250.0,1,host_antigo
6278361,2012-05-16,4,98.0,40.0,0,host_antigo
936378,2013-02-04,3,93.0,126.0,2,host_medio
7350870,2015-07-06,1,100.0,365.0,0,host_novo
92835,2011-02-14,5,94.0,99.0,4,host_antigo
4009508,2013-08-30,3,98.0,350.0,1,host_medio
935862,2013-02-04,3,94.0,143.0,1,host_medio
8187537,2013-01-28,3,98.0,110.0,0,host_medio
10132385,2012-09-22,4,NULL,100.0,NULL,host_antigo
9516114,2015-10-12,1,NULL,149.0,NULL,host_novo
2749725,2014-04-09,2,94.0,175.0,1,host_medio
9813231,2015-12-04,1,NULL,150.0,NULL,host_novo
8101251,2013-02-04,3,95.0,143.0,0,host_medio
5201816,2011-06-03,5,100.0,121.0,0,host_antigo
9329068,2015-11-07,1,100.0,150.0,0,host_novo
8704438,2014-02-13,2,98.0,149.0,1,host_medio
8052542,2015-08-11,1,100.0,168.0,0,host_novo
4251426,2011-03-08,5,73.0,245.0,0,host_antigo
6020744,2013-08-19,3,95.0,129.0,1,host_medio
4251235,2011-03-08,5,93.0,245.0,0,host_antigo
8093529,2014-05-13,2,100.0,89.0,0,host_medio
654734,2012-08-17,4,92.0,175.0,3,host_antigo
3489083,2013-12-01,3,95.0,144.0,1,host_medio
8691263,2015-08-25,1,96.0,188.0,1,host_novo
3971934,2013-08-30,3,95.0,179.0,1,host_medio
7732071,2014-10-13,2,60.0,129.0,0,host_medio
1251813,2011-06-03,5,100.0,170.0,0,host_antigo
10247453,2013-09-04,3,NULL,150.0,NULL,host_medio
6740521,2011-06-28,5,96.0,276.0,0,host_antigo
2955782,2014-05-04,2,96.0,135.0,1,host_medio
6691324,2014-11-03,2,99.0,150.0,0,host_medio
8568567,2015-07-13,1,100.0,140.0,0,host_novo
1251707,2011-06-03,5,90.0,121.0,1,host_antigo
10125020,2015-08-07,1,NULL,175.0,NULL,host_novo
931785,2013-02-04,3,96.0,147.0,2,host_medio
7763613,2014-09-10,2,93.0,149.0,0,host_medio
9574602,2010-01-27,6,NULL,150.0,NULL,host_antigo
9024838,2013-08-30,3,95.0,300.0,0,host_medio
8427227,2014-05-24,2,90.0,115.0,0,host_medio
6993019,2014-04-04,2,100.0,290.0,0,host_medio
6746826,2015-06-08,1,97.0,129.0,1,host_novo
3592838,2014-07-14,2,93.0,175.0,1,host_medio
1954452,2013-08-30,3,96.0,220.0,1,host_medio
1651324,2013-09-10,3,89.0,90.0,2,host_medio
8016646,2014-11-27,2,100.0,120.0,0,host_medio
6115704,2015-04-22,1,92.0,325.0,0,host_novo
9237535,2012-01-18,4,NULL,230.0,NULL,host_antigo
2191633,2013-02-04,3,90.0,127.0,1,host_medio
7451624,2013-08-31,3,100.0,168.0,0,host_medio
8311242,2014-01-24,2,97.0,117.0,0,host_medio
3977605,2010-09-28,6,88.0,85.0,1,host_antigo
6344566,2014-02-01,2,98.0,122.0,0,host_medio
2191169,2013-02-04,3,94.0,142.0,1,host_medio
5213468,2013-08-30,3,99.0,237.0,0,host_medio
9822759,2014-03-11,2,NULL,350.0,NULL,host_medio
945645,2012-12-15,4,97.0,99.0,0,host_antigo
8193241,2013-01-28,3,96.0,110.0,0,host_medio
6916167,2014-02-24,2,NULL,300.0,NULL,host_medio
6941113,2014-08-15,2,97.0,225.0,1,host_medio
2621746,2011-03-20,5,93.0,99.0,1,host_antigo
449602,2012-04-26,4,98.0,65.0,3,host_antigo
1724849,2013-09-27,3,93.0,275.0,1,host_medio
3868138,2013-08-30,3,98.0,183.0,1,host_medio
8193054,2013-01-28,3,98.0,110.0,0,host_medio
6807981,2013-08-30,3,96.0,156.0,0,host_medio
1163345,2013-05-13,3,88.0,169.0,2,host_medio
6436727,2015-05-17,1,94.0,150.0,0,host_novo
8553556,2015-07-03,1,91.0,125.0,0,host_novo
7389483,2012-05-18,4,100.0,175.0,0,host_antigo
1901706,2012-02-21,4,96.0,155.0,1,host_antigo
4137114,2013-09-25,3,94.0,151.0,1,host_medio
5249093,2014-05-01,2,90.0,175.0,1,host_medio
356608,2012-02-21,4,96.0,196.0,3,host_antigo
5270223,2014-09-26,2,NULL,110.0,NULL,host_medio
7824870,2015-02-13,1,NULL,140.0,NULL,host_novo
828298,2010-01-27,6,92.0,175.0,2,host_antigo
8446347,2015-09-18,1,NULL,250.0,NULL,host_novo
5989894,2012-06-28,4,95.0,90.0,0,host_antigo
7699495,2013-07-28,3,100.0,105.0,1,host_medio
3270492,2014-06-08,2,97.0,95.0,1,host_medio
5372156,2013-08-30,3,96.0,139.0,0,host_medio
2933877,2014-05-01,2,91.0,115.0,1,host_medio
4943016,2012-08-17,4,90.0,185.0,0,host_antigo
3624990,2014-05-01,2,90.0,175.0,1,host_medio
7391003,2015-05-02,1,85.0,75.0,0,host_novo
